date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:17:51	50050/50050	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-c382%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/dragula.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/dragula.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:52	32876/32876	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-806c%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/clipboard.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/clipboard.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:52	33236/33236	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-81d4%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/context-menu.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/context-menu.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:52	39815/39815	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-9b87%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:53	38762/38762	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-976a%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:53	30923/30923	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-78cb%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/colcade.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/colcade.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:53	32262/32262	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-7e06%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/loaders.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/loaders.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:53	62187/62187	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-f2eb%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:54	51548/51548	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-c95c%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:54	34665/34665	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-8769%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/validation.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/validation.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:54	35167/35167	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-895f%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/wizard.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/wizard.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:55	32687/32687	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-7faf%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/text_editor.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/text_editor.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:55	35708/35708	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-8b7c%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/code_editor.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/code_editor.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:55	30821/30821	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-7865%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/chartjs.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/chartjs.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:56	30365/30365	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-769d%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/morris.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/morris.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:56	31749/31749	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-7c05%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/flot-chart.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/flot-chart.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:56	31576/31576	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-7b58%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/google-charts.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/google-charts.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:56	30725/30725	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-7805%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/sparkline.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/sparkline.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:57	30953/30953	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-78e9%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/c3.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/c3.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:57	31085/31085	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-796d%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/chartist.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/chartist.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:57	31760/31760	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-7c10%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/justGage.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/charts/justGage.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:58	55906/55906	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-da62%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/tables/basic-table.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/tables/basic-table.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:58	36238/36238	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-8d8e%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/tables/data-table.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/tables/data-table.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:58	31058/31058	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-7952%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/tables/js-grid.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/tables/js-grid.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:58	35069/35069	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-88fd%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/tables/sortable-table.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/tables/sortable-table.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:59	33193/33193	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-81a9%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/popups.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/popups.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:59	37314/37314	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-91c2%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/notifications.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/notifications.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:17:59	57808/57808	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-e1d0%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/icons/flag-icons.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/icons/flag-icons.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:00	287752/287752	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-46408%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/icons/mdi.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/icons/mdi.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:01	135482/135482	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-2113a%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/icons/font-awesome.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/icons/font-awesome.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:01	63752/63752	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-f908%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/icons/themify.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/icons/themify.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:01	78372/78372	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-13224%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/icons/typicons.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/icons/typicons.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:02	30761/30761	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-7829%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/maps/mapael.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/maps/mapael.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:02	29399/29399	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-72d7%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/maps/vector-map.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/maps/vector-map.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:02	32607/32607	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-7f5f%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/maps/google-maps.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/maps/google-maps.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:02	3460/3460	---MCZ	200	added ('OK')	text/html	etag:W/%225cc7e754-d84%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/login.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/login.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:03	4825/4825	---MCZ	200	added ('OK')	text/html	etag:W/%225cc7e754-12d9%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/login-2.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/login-2.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:03	3745/3745	---MCZ	200	added ('OK')	text/html	etag:W/%225cc7e754-ea1%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/register.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/register.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:03	5253/5253	---MCZ	200	added ('OK')	text/html	etag:W/%225cc7e754-1485%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/register-2.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/register-2.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:04	2429/2429	---MCZ	200	added ('OK')	text/html	etag:W/%225cc7e754-97d%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/lock-screen.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/lock-screen.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:04	2443/2443	---MCZ	200	added ('OK')	text/html	etag:W/%225cc7e754-98b%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/error-404.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/error-404.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:04	2418/2418	---MCZ	200	added ('OK')	text/html	etag:W/%225cc7e754-972%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/error-500.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/error-500.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:04	28848/28848	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-70b0%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/blank-page.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/blank-page.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:05	40013/40013	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-9c4d%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/profile.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/profile.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:05	42693/42693	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-a6c5%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/faq.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/faq.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:05	48906/48906	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-bf0a%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/faq-2.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/faq-2.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:06	33229/33229	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-81cd%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/news-grid.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/news-grid.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:06	36381/36381	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-8e1d%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/timeline.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/timeline.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:06	35034/35034	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-88da%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/search-results.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/search-results.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:06	37142/37142	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-9116%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/portfolio.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/portfolio.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:07	33656/33656	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-8378%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/invoice.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/invoice.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:07	33100/33100	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-814c%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/pricing-table.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/pricing-table.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:07	49741/49741	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-c24d%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/orders.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/samples/orders.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:08	45153/45153	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-b061%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/apps/email.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/apps/email.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:08	31403/31403	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-7aab%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/apps/calendar.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/apps/calendar.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:08	31363/31363	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-7a83%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/apps/todo.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/apps/todo.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:09	34060/34060	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-850c%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/apps/gallery.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/apps/gallery.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:09	3397/3397	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092e-d45%22	http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/documentation/documentation.html	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/demo/vertical-default-light/pages/documentation/documentation.html	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:09	4204/4204	---M--	200	added ('OK')	image/png	etag:%225cc7e755-106c%22	http://www.urbanui.com/celestial/template/images/faces/face30.png	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face30.png	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:09	3978/3978	---M--	200	added ('OK')	image/png	etag:%225cc7e755-f8a%22	http://www.urbanui.com/celestial/template/images/faces/face31.png	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face31.png	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:10	4185/4185	---M--	200	added ('OK')	image/png	etag:%225cc7e755-1059%22	http://www.urbanui.com/celestial/template/images/faces/face32.png	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face32.png	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:10	3749/3749	---M--	200	added ('OK')	image/png	etag:%225cc7e755-ea5%22	http://www.urbanui.com/celestial/template/images/faces/face33.png	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face33.png	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:10	3476/3476	---M--	200	added ('OK')	image/png	etag:%225cc7e755-d94%22	http://www.urbanui.com/celestial/template/images/faces/face34.png	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face34.png	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:11	185/185	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-b9%22	http://www.urbanui.com/celestial/template/js/off-canvas.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/off-canvas.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:11	806/806	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-326%22	http://www.urbanui.com/celestial/template/js/hoverable-collapse.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/hoverable-collapse.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:12	3739/3739	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-e9b%22	http://www.urbanui.com/celestial/template/js/template.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/template.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:12	2954/2954	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-b8a%22	http://www.urbanui.com/celestial/template/js/settings.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/settings.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:12	971/971	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-3cb%22	http://www.urbanui.com/celestial/template/js/todolist.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/todolist.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:13	183772/183772	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-2cddc%22	http://www.urbanui.com/celestial/template/vendors/js/vendor.bundle.base.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/js/vendor.bundle.base.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:13	21693/21693	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-54bd%22	http://www.urbanui.com/celestial/template/vendors/progressbar.js/progressbar.min.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/progressbar.js/progressbar.min.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:15	16821/16821	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-41b5%22	http://www.urbanui.com/celestial/template/vendors/flot/curvedLines.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/flot/curvedLines.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:15	21508/21508	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-5404%22	http://www.urbanui.com/celestial/template/js/dashboard.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/dashboard.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:16	110008/110008	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-1adb8%22	http://www.urbanui.com/celestial/template/vendors/flot/jquery.flot.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/flot/jquery.flot.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
11:18:19	157843/157843	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-26893%22	http://www.urbanui.com/celestial/template/vendors/chart.js/Chart.min.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/chart.js/Chart.min.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/index.html)
